id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
19189532,"1+ BR Apt near The Drive & Trout Lake, central loc",67266938,Alison,,Kensington-Cedar Cottage,49.24865,-123.06944,Entire home/apt,110,5,25,2020-02-08,0.72,2,319
19194282,Massive Gastown Loft + Secret Rooftop! - Sleeps 7!,132699500,Sofia,,Downtown Eastside,49.2811,-123.10715,Entire home/apt,430,5,113,2020-04-21,3.30,1,319
19199007,Cozy & Central Place- Feels like home,134317212,Henry,,Kensington-Cedar Cottage,49.24286,-123.05869,Private room,42,1,70,2020-03-19,1.99,1,69
19199606,Entire Floor w/ 2 Bedrooms (King + Queen),133863347,Dong Suk,,Marpole,49.21744,-123.14302,Private room,100,1,150,2020-03-10,4.24,1,90
19206071,"Clean, Private, 2 bed, 1.5 bath laneway house",21066002,Sarah & Yannick,,South Cambie,49.25009,-123.11987,Entire home/apt,155,3,78,2020-04-28,2.23,2,173
19208688,Spacious condo at Kits Beach,129749667,Devan,,Kitsilano,49.27163,-123.15183,Entire home/apt,101,1,52,2020-03-08,1.52,1,0
19209231,"Vanc modern quiet 15min walk to d/t, 10min to VGH",134413178,Shaireen And Sean,,Fairview,49.26468,-123.12729,Entire home/apt,200,3,64,2020-03-18,1.84,1,356
19211342,One bedroom apartment in Kits.,134435512,Karen,,Kitsilano,49.26828,-123.15511,Entire home/apt,80,14,3,2019-08-14,0.09,1,0
19228963,Cozy Lux Kits Beach,134620368,Linda,,Kitsilano,49.27296,-123.15485,Entire home/apt,149,1,8,2020-02-03,0.23,1,364
19230547,2BR with private bath in central Vancouver,117119918,Kitty,,Kensington-Cedar Cottage,49.23954,-123.0897,Private room,42,30,6,2019-07-01,0.20,7,270
19251596,Bayview Heritage House,134812960,Andrea,,Kitsilano,49.26607,-123.18166,Entire home/apt,110,14,34,2020-05-08,1.55,1,121
19271551,Executive Downtown Apartment With Views From Every Room,25145831,Sarah,,Downtown,49.27867,-123.11894,Entire home/apt,159,30,158,2020-02-10,4.52,1,164
19271929,One bedroom apartment within downtown Vancouver,106622944,A,,Downtown,49.27895,-123.12161,Entire home/apt,115,30,14,2020-01-12,0.46,2,327
19273894,Spacious studio in West end,134972260,Jackson,,West End,49.2891,-123.13511,Entire home/apt,115,4,3,2018-08-17,0.09,1,0
19273990,Mount Pleasant Garden Suite - Convenient Area!,56302043,Stephan,,Mount Pleasant,49.25929,-123.10301,Entire home/apt,100,2,225,2020-03-23,6.37,1,200
19274855,Shangri-La Serenity Suite,102554136,Bonnie,,West End,49.28505,-123.1247,Entire home/apt,268,30,0,,,3,0
19298482,Master Bedroom Suite+Free Parking+ Gym+ Pool+Sauna,40454619,Alex,,Downtown,49.28235,-123.1132,Entire home/apt,49,1,100,2020-03-07,2.82,2,365
19314785,Kitislano Hide away,37446487,Angelo,,Kitsilano,49.26135,-123.15167,Entire home/apt,275,20,9,2019-07-19,0.26,1,363
19332346,Bright Sunny Condo on the Water NE False Creek,84521236,K,,Strathcona,49.27283,-123.10001,Private room,175,1,31,2019-08-25,0.89,1,0
19347698,Stylish 3 bedroom home in Riley Park,41869058,Chrystal,,Kensington-Cedar Cottage,49.24069,-123.08977,Entire home/apt,200,3,65,2020-03-08,2.02,1,285
19361482,"Artsy and Unique Apartment, with Parking,Pool,Gym",54366625,Anastasia,,Downtown,49.27947,-123.10766,Entire home/apt,231,1,152,2020-03-08,4.32,1,237
19386049,New Building in Historic Chinatown,3216471,Zander,,Downtown Eastside,49.2791,-123.10046,Entire home/apt,113,3,56,2019-08-26,1.61,1,0
19406398,Charming New Basement Suite!,1094761,Mona,,Hastings-Sunrise,49.26643,-123.0495,Entire home/apt,70,7,30,2020-02-25,0.86,2,73
19408516,Updated Heritage Home near Commercial Drive,18678348,Michael,,Grandview-Woodland,49.27723,-123.06495,Entire home/apt,395,5,6,2018-08-07,0.18,1,0
19415316,Private suite in Shaughnessy,136120515,Mandi,,Shaughnessy,49.24112,-123.13701,Entire home/apt,149,27,52,2019-09-22,1.49,1,40
19415656,Private Suite on 'The Drive' close to restaurants.,77990053,Jen,,Grandview-Woodland,49.27022,-123.06706,Private room,120,2,91,2019-09-30,2.59,1,59
19416789,House in Great Vancouver 'hood. Sleeps up to 4.,93312323,Randy,,South Cambie,49.25516,-123.12477,Entire home/apt,200,5,2,2017-07-18,0.06,2,0
19430581,Modern suite with private 1-bdrm & private bath,27962,John,,Renfrew-Collingwood,49.26177,-123.05606,Private room,75,2,139,2020-03-03,3.97,1,0
19434101,Modern seaside garden suite with private entrance,1247708,Agata,,West Point Grey,49.27055,-123.18922,Entire home/apt,174,3,52,2020-03-19,1.47,1,0
19435899,Kitslano House  near Beach with Parking,136244506,Sheena,,Kitsilano,49.2616,-123.18229,Entire home/apt,168,1,46,2019-11-03,1.31,1,311
19436703,"Ground Suite Vancouver Heights, just renovated",25439335,John,,Hastings-Sunrise,49.28307,-123.03109,Entire home/apt,120,4,13,2019-07-21,0.38,1,0
19437169,163 1 Bedroon & Den Sleeps 3,600607,Bruce,,West End,49.28747,-123.12613,Entire home/apt,115,30,1,2017-08-16,0.03,47,0
19441847,Safe Clean Haven- 4BR Home w/ Backyard- UBC/YVR/DT,34696573,Cammy,,Kerrisdale,49.22355,-123.15831,Entire home/apt,380,2,91,2020-05-12,2.60,2,70
19459877,Amazing Vancouver Views from a Mid-Century Building,2189739,Mike & Lara,,Downtown,49.28118,-123.12537,Entire home/apt,159,30,186,2020-04-25,5.49,1,282
19469445,Double Double on Beach Ave,136575879,Jon,,Downtown,49.27527,-123.1324,Shared room,331,30,34,2018-09-17,0.99,1,90
19470470,Kitsilano Beach Living,136594408,Pantelis,,Kitsilano,49.26786,-123.14805,Entire home/apt,151,30,2,2018-08-25,0.09,1,0
19470851,"Beautiful 3 Bdrm House, Perfect Size and Location",12192093,Zoë,,Dunbar Southlands,49.22769,-123.19525,Entire home/apt,259,2,12,2017-09-03,0.34,1,0
19471902,Home Away From Home Kits Garden Suite,3570271,Brie,,Kitsilano,49.26,-123.18298,Entire home/apt,169,1,111,2020-03-22,3.18,2,31
19474599,Beautiful Quiet & very comfortable Private studio,4473283,Diana,,Oakridge,49.23186,-123.12154,Entire home/apt,130,1,86,2020-03-21,2.44,1,130
19507901,30 Day- Yaletown Central Waterview  3 Bedroom Pool,135463390,Conor And Han,,Downtown,49.27479,-123.12393,Entire home/apt,210,30,57,2020-03-21,1.63,2,314
19550189,private room main floor,40743512,Az,,Renfrew-Collingwood,49.25245,-123.0327,Private room,30,30,17,2020-02-29,0.50,6,90
19555826,"Main St Langara Vancouver schools, E -basement",69139395,Lisa M,,Riley Park,49.23494,-123.09836,Private room,30,75,10,2020-03-03,0.42,6,92
19556723,Kits 3 bedroom,137417002,Matt,,Kitsilano,49.26881,-123.15932,Entire home/apt,299,6,111,2020-05-09,3.21,1,32
19558627,Commercial-Broadway station - 1E (Female only),10833300,Andy,,Kensington-Cedar Cottage,49.25712,-123.07552,Private room,20,30,2,2017-08-07,0.06,8,0
19575912,"Beautiful, comfortable and perfectly located Apt.",5737404,Lovena & Adam,,Downtown,49.28274,-123.11356,Entire home/apt,143,2,135,2020-03-20,3.88,1,163
19589647,Explore Vancouver From a Central Home,2712422,Vanessa,,Kensington-Cedar Cottage,49.25218,-123.08301,Entire home/apt,499,3,27,2019-08-30,0.79,2,7
19607378,169 Studio suite at The Lions on Alberni,600607,Bruce,,West End,49.28728,-123.12836,Entire home/apt,80,30,1,2017-12-11,0.03,47,0
19607788,1 Bedroom Kitsilano Apartment,24902237,Joel,,Kitsilano,49.26627,-123.15908,Entire home/apt,175,7,0,,,1,0
19612126,Downtown's Best Location! Modern 3Beds/2Bath Condo,37627084,Chain,,Downtown,49.27892,-123.10845,Entire home/apt,99,2,159,2020-03-09,4.57,2,360
19627518,Cozy Completely Private Guesthouse,138084778,Katy,,Hastings-Sunrise,49.27073,-123.04719,Entire home/apt,108,2,100,2020-03-08,2.88,1,127
19634178,2 Bedroom Suite overlooking East Vancouver,27932830,Anthony,,Downtown Eastside,49.28019,-123.10483,Entire home/apt,299,8,21,2020-03-31,0.61,2,353
19640770,Trout lake stunner,127268496,Michelle,,Kensington-Cedar Cottage,49.26039,-123.06178,Entire home/apt,106,31,35,2019-12-31,1.01,1,179
19644272,Private Suite near Langara Canada Line,30297644,Vinh,,Sunset,49.22533,-123.10501,Entire home/apt,116,3,104,2020-03-16,3.01,1,86
19655890,Lovely quiet place in West Side Vancouver,88062232,Karman,,Dunbar Southlands,49.24982,-123.18604,Entire home/apt,129,30,5,2018-08-28,0.14,1,347
19656712,2 bdrm plus den in the heart of Vancouver downtown,15474940,Natalia,,Downtown,49.27702,-123.1152,Entire home/apt,499,30,0,,,1,365
19661019,Two Bedroom Suite in Vancouver Renfrew Heights,138418516,Jerry,,Renfrew-Collingwood,49.24878,-123.04771,Private room,149,3,50,2019-09-27,1.45,1,180
19662425,Room Near UBC Vancouver,138436761,Fahad,,Dunbar Southlands,49.25718,-123.19497,Private room,48,30,2,2017-08-19,0.06,1,0
19664341,Hastings Sunrise Experience,129953174,Erica,,Hastings-Sunrise,49.28999,-123.04286,Entire home/apt,100,2,186,2020-04-26,5.39,1,189
19676985,Heart of Vancouver Private Room!,85217990,Nick,,Fairview,49.25798,-123.1221,Private room,54,1,214,2020-03-17,6.18,2,0
19680779,Urban Homestead,2512105,Levon,,Grandview-Woodland,49.28291,-123.06152,Entire home/apt,150,1,28,2019-08-24,0.81,1,0
19682594,2bdr Newly Reno Entire Suite in Mount Pleasant,66964288,Denelle,,Mount Pleasant,49.25849,-123.11134,Entire home/apt,120,30,32,2019-08-31,0.93,4,335
19697558,Chic Kitsilano Character Home,36040844,Deb And Jim,,Kitsilano,49.25926,-123.16588,Entire home/apt,249,4,107,2020-04-30,3.16,2,233
19699282,Premium 3BR Duplex Downtown,10767616,Gint,,West End,49.27913,-123.13367,Entire home/apt,291,3,24,2019-09-30,0.70,1,0
19700823,Spacious Character Home 1 in Heart of East Van,4191094,Kelly,,Renfrew-Collingwood,49.23563,-123.05065,Entire home/apt,325,5,14,2020-03-09,0.41,6,103
19712884,Modern Loft | 2-Levels w/Balcony (shared room),1522256,Natalia,,Downtown Eastside,49.2826,-123.10803,Shared room,179,1,9,2019-08-18,0.26,3,96
19736545,SPARROWS NEST - BEST LITTLE ROOM TO REST,135069941,Cindy,,Dunbar Southlands,49.23308,-123.19799,Private room,90,1,95,2019-11-02,2.76,1,262
19744355,"High-End, Central , 10 min walk to Sunset Beach :)",967999,Haider,,Downtown,49.27947,-123.12618,Private room,84,1,158,2020-03-18,5.31,1,41
19747962,"Prime Spot in Kits! By Transit, Beach, DT, Food",139293329,Arvin,,Kitsilano,49.26801,-123.1527,Private room,59,2,96,2020-03-29,2.76,1,318
19789848,Single bedroom close to Queen Elizabeth park,77808640,Komathi,,Riley Park,49.24013,-123.10043,Entire home/apt,65,1,8,2019-05-28,0.24,2,0
19791304,Convenient Room in Central Vancouver,139762948,Jervis,,Sunset,49.22823,-123.09568,Private room,75,2,59,2020-03-15,1.75,3,227
19791653,Comfortable room in central Vancouver,139762948,Jervis,,Sunset,49.22692,-123.09752,Private room,125,2,49,2020-03-08,1.45,3,41
19792418,Dreamy Hideout in Lively Walkable Neighbourhood,57488206,Jessi,,Hastings-Sunrise,49.28349,-123.05458,Entire home/apt,46,3,60,2019-09-19,1.75,3,0
19798566,2 bd condo w/ city+mtn views; 30day min,64053004,Sarah,,Fairview,49.25991,-123.11601,Entire home/apt,275,30,21,2020-04-16,0.62,1,19
19805434,Bright & Airy 1 Bedroom Plus Den On Oak,139891966,Ishtar,,Fairview,49.26018,-123.12814,Entire home/apt,100,30,5,2020-03-31,0.15,28,364
19813111,Vancouver best location 3mins walk to Skytrain 4,137404009,Jun,,Oakridge,49.22848,-123.11412,Private room,54,360,146,2020-02-17,4.52,1,89
19826523,Beautiful Private Room in Vancouver.,123037854,Maximiliano,,Killarney,49.23165,-123.02567,Private room,45,7,10,2018-08-14,0.29,1,0
19829172,5 mins to Downtown! Modern suite on Commercial Dr.,79902059,Nami,,Grandview-Woodland,49.26271,-123.07141,Entire home/apt,155,30,44,2018-08-26,1.29,1,164
19831337,Bright and Cozy Garden Suite,4134885,Fenton,,Hastings-Sunrise,49.27769,-123.05556,Entire home/apt,159,3,24,2018-12-30,0.70,1,0
19832108,188 Keefer Place Vancouver  Rogers Arena,32234579,Lisa,,Riley Park,49.23915,-123.09131,Entire home/apt,125,31,3,2018-05-03,0.09,1,88
19858020,"Private, beautiful 2 bedrooms home in Vancouver!",18874345,Billy,,Hastings-Sunrise,49.2774,-123.04353,Entire home/apt,99,2,107,2020-05-06,3.30,1,179
19858624,Small Rm Near Skytrain (Broadway/Commercial Drive),15601435,Kwang,,Kensington-Cedar Cottage,49.26085,-123.06564,Private room,39,4,31,2020-02-29,1.24,2,88
19860252,155 1 BED EXTENDED STAY IN YALETOWN,600607,Bruce,,Downtown,49.27748,-123.12206,Entire home/apt,92,180,0,,,47,1
19862607,"Renovated, bright craftsman home - 3BED 2BATH",23953859,Dave,,Mount Pleasant,49.26197,-123.09045,Entire home/apt,198,4,14,2020-02-17,0.41,2,0
19890040,Brand New Private Modern Boutique 1 Bedroom Suite,8145852,Nicole,,South Cambie,49.25127,-123.12624,Entire home/apt,249,28,53,2020-01-03,1.59,2,352
19893714,Lilly Pad Suite,91911638,Antonio,,Hastings-Sunrise,49.27426,-123.03853,Entire home/apt,80,5,55,2020-04-25,1.75,1,194
19893876,Garden Rental in the a Heart of Kitsilano,140847485,Daniel,,Kitsilano,49.26692,-123.18388,Entire home/apt,149,3,132,2020-03-11,3.87,1,135
19894347,Luxurious Coal Harbour Downtown with Ocean views,134758907,Vida,,Downtown,49.28993,-123.12523,Entire home/apt,325,2,21,2020-01-23,0.64,8,230
19915265,Character apartment good location,141065817,Lisa,,Fairview,49.26263,-123.14108,Entire home/apt,205,2,4,2018-07-21,0.12,1,0
19915935,DOWNTOWN West End - 2BDRM/1BATH - AMAZING LOCATION,48874519,Nick,,West End,49.28429,-123.13344,Entire home/apt,249,4,15,2020-03-07,0.45,1,32
19925483,"Kitsilano Studio (Near Downtown, UBC & Beaches)",29662800,Christina,,Kitsilano,49.26459,-123.16616,Entire home/apt,75,1,168,2020-03-18,4.94,1,111
19931091,Top Floor Kitsilano Studio Great View,141214749,Adriano,,Kitsilano,49.26608,-123.14894,Entire home/apt,140,30,47,2020-02-13,1.39,1,0
19931966,Gorgeous Coal Harbour view of Vancouver Downtown,134758907,Vida,,Downtown,49.28991,-123.12637,Entire home/apt,295,3,22,2019-11-25,0.73,8,215
19945141,Ultramodern 1 BR-Perfect for Business Travel!,38459934,Corporate Stays,,Downtown,49.28097,-123.11832,Entire home/apt,136,32,3,2019-05-07,0.09,26,269
19946831,Modern 1 Bedroom Suite on West Side of Vancouver,141368965,Carolyn,,Kerrisdale,49.2303,-123.1568,Entire home/apt,120,1,114,2020-03-23,3.42,2,0
19948536,"In the heart of Vancouver, a great family home!",90156466,Jody,,Riley Park,49.2481,-123.10435,Entire home/apt,300,5,0,,,1,44
19953194,2 bdrm near Commercial Drive,7774356,Brian,,Kensington-Cedar Cottage,49.25901,-123.07219,Entire home/apt,125,2,24,2019-12-29,0.71,1,223
19971729,Beautiful/Spacious One Bedroom Close to Everything,14105025,Shalini,,Kitsilano,49.26328,-123.1589,Entire home/apt,150,30,3,2018-06-15,0.09,1,0
19981757,Spectacular modern 2 bedroom with stunning view !,15546774,Ali,,Downtown,49.28352,-123.12122,Entire home/apt,159,30,23,2020-03-31,0.68,3,6
19984705,Beautiful Loft in the heart of Gastown,15897416,Matthew,,Downtown Eastside,49.28287,-123.10428,Entire home/apt,198,2,99,2020-03-26,2.91,2,31
19995392,Cheerful + Bright City Home,112751244,Karin,,Riley Park,49.25321,-123.09685,Entire home/apt,450,3,9,2020-01-02,0.42,1,0
20002260,Garden Suite for large group,141955126,Rachel,,Oakridge,49.23291,-123.13044,Entire home/apt,275,2,8,2018-08-20,0.24,1,0
20013689,Modern Suite,34449509,Conrad,,Hastings-Sunrise,49.27568,-123.04988,Entire home/apt,75,13,23,2019-12-23,0.68,1,1
20031325,Best Hood in YVR-close to everything-Commercial Dr,50729893,Jackie,,Kensington-Cedar Cottage,49.25938,-123.07397,Private room,65,1,104,2020-03-08,3.10,1,79
20040056,"Very Cozy, Very Home-like, near PNE",40840488,Maret,,Hastings-Sunrise,49.28598,-123.04854,Private room,38,2,5,2018-08-29,0.15,2,0
20052490,Yaletown 1 bedroom; best area centre to all,11423475,Gule,,Downtown,49.27778,-123.12025,Entire home/apt,276,31,1,2017-10-01,0.03,4,365
20052496,Spacious 2 bedroom! Close to bus/grocery. 30+ days,73472748,Pat & Julie - Your Hosts!,,Kerrisdale,49.22029,-123.15723,Entire home/apt,200,30,9,2018-08-29,0.27,3,98
20069901,3-Bedroom Suite in Cool Restaurant District,10422007,Bruce,,Riley Park,49.24997,-123.10144,Entire home/apt,200,1,130,2019-10-12,3.91,1,0
20073140,DROPLET teardrop trailer,9952040,Pascal,,West End,49.28301,-123.137,Entire home/apt,94,2,21,2019-09-19,0.65,1,362
20076543,cozy ROOM in best LOCATION with nice PEOPLE,142725532,Taha,,Kitsilano,49.26337,-123.1723,Private room,55,30,24,2018-08-31,0.70,1,89
20088165,East Van Oasis,6939645,Lisa,,Grandview-Woodland,49.27962,-123.06788,Private room,46,4,81,2020-01-04,2.41,1,0
20090741,Gorgeous luxury 1 bedroom + den DOWNTOWN Vancouver,134758907,Vida,,West End,49.29259,-123.13636,Entire home/apt,165,30,2,2018-06-30,0.09,8,0
20092115,Cute two bedroom home in heart of Commercial Dr.,135913219,Gwendal,,Grandview-Woodland,49.2678,-123.06894,Entire home/apt,189,3,5,2019-07-18,0.15,1,0
20093556,Vancouver Oasis,2729297,Mark,,Kensington-Cedar Cottage,49.24632,-123.07914,Private room,128,2,24,2019-10-14,0.73,1,364
20094970,Private guest room with balcony in Vancouver,142908058,Sameer,,Renfrew-Collingwood,49.23514,-123.04673,Private room,54,2,74,2020-03-02,2.20,1,0
20095858,New Urban Modern Main St Coach House Free Parking,47192202,Al  Shirley Pinky,,Riley Park,49.24407,-123.09968,Entire home/apt,131,5,98,2020-02-14,2.90,1,23
20122062,"Modern, Poolside Guesthouse with Mid Century Vibe",8267347,Tanis,,Shaughnessy,49.24936,-123.13646,Entire home/apt,280,2,27,2019-12-14,0.80,1,89
20136427,"UBC Langara Emily Carr Student House, Room A",69139395,Lisa M,,Riley Park,49.23325,-123.09831,Private room,44,75,4,2020-02-04,0.14,6,164
20155636,Garden Level Two Bedroom Suite: Heart of Kitsilano,34694656,Mike,,Kitsilano,49.26674,-123.16711,Entire home/apt,285,2,89,2020-03-18,2.65,1,146
20157644,Entire Cozy Guest Suite near PNE close to downtown,15587158,Grace,,Hastings-Sunrise,49.28293,-123.04652,Entire home/apt,68,1,188,2020-03-18,5.72,1,53
20187102,Cozy & convenient in Mt. Pleasant,65251332,Trina,,Mount Pleasant,49.26134,-123.11062,Entire home/apt,110,1,26,2020-03-13,0.78,1,0
20189915,Modern & Bright Kitsilano Studio,39840836,Jacob,,Kitsilano,49.26518,-123.15562,Entire home/apt,135,2,168,2020-05-01,4.97,1,317
20192706,Gorgeous Penthouse - bi-weekly cleaning included,21068516,Christy,,Kitsilano,49.27016,-123.14705,Entire home/apt,162,30,4,2019-07-10,0.13,1,236
20193944,Outstanding Location In Beautiful Kitsilano.,143796071,Dan,,West Point Grey,49.26854,-123.21351,Private room,139,31,15,2018-08-29,0.45,3,180
20198018,Near Downtown garden private rooms by skytrain,9393127,Heidi Carol,,South Cambie,49.25092,-123.11674,Private room,56,2,6,2017-10-01,0.18,1,0
20234950,BRIGHT & MODERN family home in central Vancouver.,144165261,Ken,,Mount Pleasant,49.2602,-123.10459,Entire home/apt,400,2,1,2018-08-17,0.05,1,0
20234976,- Private roomWest End/Coal Harbour.,135746482,Zac,,West End,49.29093,-123.1345,Private room,141,2,8,2019-04-28,0.24,1,89
20246173,"Amazing Downtown Location, Modern - Sleeps Four!!!",144288456,Karen,,Downtown,49.27999,-123.12347,Entire home/apt,109,1,198,2019-11-17,5.88,1,89
20247256,2 Bedroom Vancouver Oasis with Stunning Views,3653723,Katherine And Shaun,,Riley Park,49.25448,-123.10151,Entire home/apt,295,2,85,2020-02-23,3.63,1,0
20256716,SPA inspired Ensuite near downtown/skytrain,90158072,Tony & Annette,,Hastings-Sunrise,49.26253,-123.04738,Private room,94,1,41,2019-12-14,1.24,3,258
20270616,Convenient 1 Bedroom Suite in Central Vancouver,139762948,Jervis,,Sunset,49.22648,-123.09758,Private room,61,2,56,2020-03-20,1.66,3,226
20281557,Beautiful Stay in Luxury House (Prime location),131198723,Emily,,Dunbar Southlands,49.23736,-123.18454,Private room,80,1,9,2019-09-30,0.27,1,89
20282634,Garden Suite with Private Entrance and Bath,31908859,Sumeet,,Dunbar Southlands,49.25136,-123.18501,Entire home/apt,124,3,21,2019-07-14,0.64,1,0
20282977,PANORAMIC VIEW + BEST LOCATION 2BDR DOWNTOWN HOME,3960033,Mona,,Downtown,49.27972,-123.10922,Entire home/apt,335,2,105,2020-03-09,3.12,1,233
20283100,Ontario house on the bike path.......blue room,84106538,Tony,,Marpole,49.21632,-123.10762,Private room,99,2,21,2019-09-07,1.01,2,39
20284672,"Contemporary, Upscale, Chinatown Retreat",37712788,Fiona,,Downtown Eastside,49.27848,-123.09901,Entire home/apt,280,4,31,2020-03-08,0.95,1,140
20305245,Private Room w/Private Bathroom-Close to Transit,144832742,Rada,,Hastings-Sunrise,49.26477,-123.04782,Private room,39,1,156,2020-02-02,4.65,1,216
20305720,Modern suite in trendy Commercial Drive area,24164059,Theresa,,Grandview-Woodland,49.27455,-123.06465,Entire home/apt,155,2,73,2019-01-05,2.21,1,171
