business_id,name,city,stars,delivery,NoiseLevel,PriceRange,TakeOut,GoodForKids,OutdoorSeating,HasTV
uuQDpnCYn1Nf2pXZTtMLHg,New China King,Lakewood,3.5,True,u'very_loud',1,True,True,False,True
mwERWE8IqgcmPHg3cpCfNA,Thai Vegas,Las Vegas,3.5,True,u'quiet',1,True,True,False,False
mevOvXMnlTLbSl4w8fcG2A,Choice of the Orient,Vaughan,4.0,True,u'average',2,True,True,False,True
ooFlFjIuGW8Lx0bxmvEZJg,Passion Grill,Gastonia,3.0,False,u'average',2,True,True,False,False
B4ZuEVKHnr2blYg-QiGOkw,Pei Wei,Scottsdale,2.5,True,u'average',1,True,True,True,False
NXcV1HuXbfus0QNdI6UpOA,Sweet & Spicy,Las Vegas,4.5,False,'average',1,True,True,False,True
EdY6q0CO2mlATpoTFkvHAw,Dim Sum Cafe,Las Vegas,4.0,True,'quiet',1,True,True,False,True
9LNs7rIaRngiI57TEfSYiQ,I Love BBQ,Toronto,3.0,True,u'average',2,True,True,False,True
NKYirjjTpzezUi4Rhj64bA,Pho 88 North York,Toronto,3.0,True,u'average',1,True,True,False,True
88RkIuXwJeDzfzSu9xsyzw,Asian Legend,North York,3.5,False,u'average',2,True,True,False,True
AbgNPAnuq8X90DUw5FQ2sQ,My Wonderful Kitchen,Richmond Hill,3.0,False,u'average',2,True,True,False,True
AEOTETRSzo5ubm4-Ud4PUg,Wok Box,Calgary,4.0,True,'average',2,True,True,True,True
LCvHBQBxcFm9dyW2uxTO9Q,Dong-A,Phoenix,3.5,False,u'quiet',1,True,True,False,False
RAKSBqeNb-p_ZABwAWH_jA,Koishi Restaurant & Sushi Bar,Charlotte,3.5,False,u'average',2,True,True,False,True
I7eqTdTmRTWYwF9HNZAHxw,Tottie's Asian Fusion 2,Paradise Valley,4.0,True,u'average',2,True,True,True,True
uNjoyF_qlLqOSEEYVpTkLg,Noble Seafood,Toronto,3.5,True,u'average',2,True,True,False,True
IS_IWMsFRJii__17LsP1Og,Gata Thai Cuisine,Henderson,4.0,True,'quiet',2,True,True,False,True
6z3cgIE9dJ01wUm43f0yBQ,Fat Dumpling,Las Vegas,3.5,False,'quiet',1,True,True,False,True
oyPvqoQhsdkfUeHtdPD7BQ,J-Wok Cafe,Las Vegas,4.0,True,'average',1,True,True,True,True
I_a74zmgR-X03LsKISWPcg,Snoh Ice Shavery,Phoenix,4.5,True,u'average',1,True,True,True,True
P8Tnt4o-CruzckdhTRYD6w,Hakka Khazana,Mississauga,3.5,True,u'quiet',2,True,True,False,True
cHdJXLlKNWixBXpDwEGb_A,Chino Bandido,Phoenix,4.0,False,u'average',1,True,True,False,True
VVUL1lzBOipXJlOG1wURMg,Tangerine Asian Cuisine,Markham,3.0,False,u'average',2,True,True,False,True
B2UK8R5y-nSyTrCpzn_VFA,Mandarin House Restaurant of China,Cuyahoga Falls,3.5,False,'quiet',2,True,True,False,True
Ywdi76e8mTlCz1jvHG-D4g,Ancom Chinese Restaurant,Etobicoke,3.5,True,u'average',2,True,True,False,False
ZOAid_xX3q85wAkBWtFDPg,Northwestern Chinese Cuisine,Markham,3.5,False,u'average',2,True,True,False,True
rmYbmejE1mhtmI9XODepkA,Scarlet Ibis Family Restaurant,Scarborough,3.5,True,u'average',2,True,True,False,True
8ci0d-HKFK8MgHrf8kPF8g,Pong Pong Restaurant,Tempe,3.0,True,u'very_loud',1,True,True,False,False
dG8-YAgrw5HS1hgdVRPHpA,Cynthia's Chinese Restaurant,Oakville,3.0,True,'loud',2,True,True,False,True
tw8I1hZdlGpwO2QaAIeQWg,Fuji Grill Buffet,Parma,3.0,False,u'average',2,True,True,False,True
zswdqM8Av3KxVv9o7_6ORA,Rainbow Garden Champaign,Champaign,3.5,True,u'average',2,True,True,False,True
ShnXvNkJKsDIQaGJeM0L6w,Hong Kong BBQ,Charlotte,4.0,False,u'quiet',1,True,True,False,True
wc-YmPkgF20y57vkvTPKJg,Pei Wei,Charlotte,3.0,True,u'average',1,True,True,False,True
4eAKvnILoB8n4wUWd3uy3Q,ALA Shanghai,Markham,3.0,False,u'average',2,True,True,False,False
noiPFrmuzbZW6rZF3OPn0A,China Garden,Concord,4.0,False,u'average',1,True,True,False,True
XplJHcYSQTFlwv3Rk8WsYw,Shanghai Dim Sum,Toronto,3.5,False,u'average',2,True,True,False,True
PeLzCf2_GZlNZns2PLBueA,Wok My World,Las Vegas,3.5,True,u'quiet',1,True,True,False,True
sVqV9lzvx98kWU39Fn4c6w,Sky Asian Bistro,Pineville,4.0,True,u'average',2,True,True,False,True
NaZVUOzqk5b-l0mlki-9Og,Chun Fai Chinese Eatery,Las Vegas,3.5,True,'quiet',1,True,True,False,True
ywtDqnrLeWzG7Q-9ORmSsA,China Dragon,Las Vegas,3.5,True,u'quiet',1,True,True,False,True
ZTCKRVCjdcb2eS_-260O2A,China Joe's,Las Vegas,3.0,True,u'quiet',2,True,False,False,False
drOg_1itB7YGuMH-Ks-tvg,Dragon Garden Express,Avondale,3.5,False,'quiet',1,True,True,False,True
DXP3MbE8srQITLlAuS45aQ,Hunan Bar,Pittsburgh,4.0,False,u'quiet',2,True,True,False,True
0kag5JGemji05P3oxx4lpg,New China Gate,Scottsdale,3.5,True,u'average',2,True,True,True,True
oiBjHNHUJkBznuOmfIV9yQ,Pei Wei Asian Diner,Fountain Hills,3.0,False,u'average',1,True,True,True,False
Spz4wMoH1exiYZd76gjLbw,The Roti House,Pickering,4.0,False,'quiet',1,True,True,False,True
VOsvscZOFYzcsdbmAlVkiA,Mean Bao,Toronto,3.5,True,u'quiet',1,True,True,False,False
BLtzUCwmGOSVgPJ78N3ORA,Tang Dynasty,Urbana,3.0,True,u'average',2,True,True,False,False
-2A9emZwBK8zYHPnAmM0hw,China Farm Chinese Buffet,Tempe,2.5,True,u'average',1,True,True,False,True
YNjW13ls0enqM2Lep2cCsQ,MY Restaurant,Markham,4.0,True,u'average',1,True,True,False,True
dCCMinVIJodrMAB1bbh3DA,Mala Express Restaurant,Toronto,2.0,True,u'average',2,True,True,False,True
WNvceXcngWjZz_IinDwYwA,Panda Express,Mentor,2.5,False,u'quiet',1,True,True,True,True
68jn0s0snbO5dhasLaVvDw,Flock & Fowl,Las Vegas,4.5,False,u'average',2,True,True,False,False
6a27i3kNy5MCq73vEQTNOA,South Silk Road Chinese Restaurant,Calgary,4.0,False,'average',2,True,True,True,True
RvwZqjdkZ_pER0moPXLZAQ,Rose Tea Cafe,Pittsburgh,3.5,True,u'average',2,True,True,False,False
8zyurJRIAEHh_I0Skhcp3w,Congee Wong,Richmond Hill,3.0,False,u'average',2,True,True,False,True
GTB4esadYFFyLTJX9OqNdw,Dragon Court,Charlotte,3.0,True,u'quiet',2,True,True,False,True
CztQkxRXch0__MsSmB0tTw,ChiAm Restaurant,Las Vegas,3.5,True,'quiet',1,True,True,False,True
ZN8EHmoe4Xjy4q4Y8ROEfw,Saigon Bowl,Scottsdale,4.5,True,u'quiet',1,True,True,True,True
VEa-IUbIgi9dmpCFMTn8Tw,Sakura Sushi House,Strongsville,4.0,False,u'quiet',2,True,True,False,True
d_oEgPEL7jaMVDBsRf2t-A,Full House Desserts,Richmond Hill,4.0,False,'average',1,True,True,False,False
9q8JSsHC5lR6Hh16W_5ggg,Salt and Pepper,Mississauga,3.0,False,u'average',2,True,True,False,True
75SBuDApJU5ca9tGC1Pw3Q,Phoenix Restaurant,Thornhill,3.0,False,u'average',1,True,True,False,True
0BEaW7yAystJ2OG-S0jv-Q,Ming Home,Maple Heights,3.0,True,'average',1,True,True,False,True
wYrkCpUlxhb89nnNGUX4AA,Kushiyaki Inyo,Las Vegas,4.5,False,'average',2,True,True,False,False
OXW2erFOPT-Oov6wChxWYA,Lee Chen Asian Bistro,Toronto,4.0,True,u'average',2,True,True,False,True
LQ-gMAQLbPVxjrBYCJ1ApQ,Little Dragon Chinese Restaurant,Phoenix,4.0,False,'average',1,True,True,False,True
Kig-T7wfebjGIpgSKcdlKA,Pho Big Bowl,Mississauga,3.0,False,u'average',1,True,True,False,True
OnGPegQGuQ5_uuFLvezvKw,Shun Lee Palace,Charlotte,2.5,True,'quiet',2,True,True,False,True
ctEDsN8pX1dqCFbYaqruyw,Ambassador Chinese Cuisine,Richmond Hill,3.5,False,u'average',2,True,True,False,False
5XIIUcmBADuz1h8W0QztVQ,Panda Express,Phoenix,2.0,False,u'quiet',1,True,True,True,True
gAT3p2Ooou4lUYiF4OKj7g,Yen Ching,Mesa,3.5,False,u'quiet',2,True,True,False,False
j3lG-ZqQXUQl-ImNcWHbVQ,Lin's Buffet,Charlotte,2.5,False,u'average',2,True,True,False,False
8MXjK1lhVRhU3yGCUv9qsA,Mean Bao,Toronto,3.5,True,u'average',1,True,True,False,False
FanQrSh9QTDytonKHt9C6Q,Yuan,Montréal,3.5,False,u'average',2,True,True,False,True
DsT7r6NlTWzA1RTwkze8VQ,Fusion 108,Huntersville,3.5,False,'quiet',2,True,True,False,True
8oNQ3pomHYT-BeWq_aSWPg,Tasty Asian Cuisine,Toronto,3.5,True,u'quiet',2,True,True,False,False
Q8-4uLtLJeXHJZZsr2Zexw,Sakura Garden,Toronto,3.5,True,u'quiet',2,True,True,True,False
trsKoo2b9-nMcXCKn8dlfQ,Good China Restaurant,Phoenix,4.0,False,'average',1,True,True,False,True
4FN50LnQ8Q8jz1Yimb131g,Sushi Asia Gourmet,Akron,4.0,True,'quiet',2,True,True,False,True
pofDmHoIsdvPcSKzb2iMag,Sky Dragon Chinese Restaurant,Toronto,3.0,False,u'loud',2,True,True,False,True
K4-J1A_ZIzG2yNkee0KOaA,Keung's Delight,Markham,3.0,False,u'average',2,True,True,False,True
wrRxFrnUucvR4dlG6Q9fKA,Panda Express,Phoenix,2.5,False,u'average',1,True,True,True,True
4X3IPhAmq5YynFRDeuBlbQ,Sunrise Kitchen,Stow,3.0,True,u'quiet',1,True,False,False,True
vAh6WNioOEw7G9tGhd_JQw,Food Express Chinese Restaurant,Las Vegas,4.0,True,u'average',2,True,True,False,False
-06-Fdi30wJx-JA8P7CAng,China House,Bay Village,3.5,False,'average',1,True,True,False,True
2jx_SaBzvIdIwul4JoY9IA,China Restaurant,Phoenix,3.5,False,u'average',1,True,True,False,True
UI4lGUcqc4YyzXJ2Uqe6BQ,The 5 Spices Restaurant,Toronto,3.0,True,u'quiet',2,True,True,False,False
dPVCSAu8xVIDXD-C3s6c5Q,Luxurban Kitchen,Markham,4.0,False,u'very_loud',2,True,True,False,False
2Cmpz9lgr-wfOLAwgUf79g,ZenZen Taste 四合院,Madison,4.0,False,u'quiet',2,True,True,False,False
Dl-hhPCjRJM221XSwiuTbg,Legend Pot,Markham,3.0,False,u'loud',3,False,True,False,True
BJ0pJxKFxzVGDtsknbLFRQ,Ruyi Garden Chinese Restaurant,Toronto,3.0,True,u'average',2,True,True,True,True
Q8MGRNuTnaoOG4xzReLpUg,China Palace,Brampton,2.5,False,u'loud',2,True,False,False,True
wJnhUJCOYkncLPZAwaMffA,Room 112,Charlotte,3.5,False,u'average',2,True,False,True,True
sr0rCMn-XtKATvl9adYQxA,Double Ming Chinese Dessert,Scarborough,3.5,False,u'average',1,True,True,False,True
z01_gDUfmedOuX2UZYF33w,E-Z Buffet,Phoenix,2.0,False,u'average',1,True,True,False,False
FiEcKfGo-rbYyhoKHw_0MA,Tien Wong Hot Pot,Chandler,3.5,False,u'average',2,False,True,False,False
0DarxWxf-Cv0WT_EEWsM9w,Peking Restaurant,Lakewood,4.0,True,u'quiet',1,True,True,False,False
OZF7EM-W-2-V0LQOYSYhBA,Lin Garden Restaurant,Scarborough,3.0,False,u'average',2,True,True,False,True
xEHTmRGyoj6y8m2qY50opw,Tasty Asian Kitchen,Litchfield Park,3.5,True,u'average',2,True,True,False,True
l-2xwlocbVNu7S6NByVMMg,Eastern Treasures,Calgary,2.0,False,'loud',2,True,True,False,True
N0l4hT7UCywbZ9UEZ1R9kQ,Patois Toronto,Toronto,3.5,False,u'loud',2,True,False,False,False
qjSpyukIL7labiBiPYlWvQ,Sizzling Wok Restaurant,Mint Hill,2.5,True,u'quiet',2,True,True,False,True
ElqLoKM__uU7DcYzRnMpNw,Hunan Solon,Solon,3.5,False,u'quiet',2,True,True,False,False
pImcSPg5tEkuvqHF7JnpoQ,Ginger China Bistro,Glendale,3.5,False,u'quiet',2,True,True,True,True
tQH_DyUIWYOHMD7CYg6-jQ,Hakka Wok,Markham,3.0,False,u'quiet',2,True,True,False,True
U0fN0HPOrBCAwQ5JfNaO_w,The Fortune Dumpling & Bubble Tea,Montréal,3.5,False,u'quiet',2,True,True,False,False
xVHzCbDWCwmyavF5PgJRmg,Not Just Noodles,Toronto,3.5,True,u'average',1,True,True,False,True
MLwVTDhM2DOESvKGcfKCsg,Magic Wok,Madison,4.0,True,u'quiet',1,True,True,False,False
h5pqhSb74UeLNkv534m5Hg,Qin Tang Taste,Toronto,3.0,False,u'average',2,True,True,False,False
YkAIlxYZ1guSqbbowU9X4g,Luckee,Toronto,3.5,False,u'average',3,True,False,False,False
WNk2OoZAgtlOJ_jj_4hldg,Szechuan Legend Restaurant,Thornhill,4.5,False,u'average',2,True,True,False,True
G01ln4hwSJv0C_aQ0RVgWQ,J & S Asian Cuisine,Aurora,4.0,True,u'quiet',2,True,True,False,True
l4E8kiB13FWV1p_rGYJLig,Bao Now,Las Vegas,3.5,False,u'quiet',2,True,True,False,False
U1S6NFCtMzq-qX7PnU2i_Q,Harbin Bbq,Toronto,3.0,True,u'very_loud',2,True,True,False,True
osvcl7Fh_J5VwUikh5Vskg,City Hollywood Cafe,Markham,3.0,False,u'average',1,True,True,True,True
ZB4ViCkUyJ4j-cJjOQ-N4A,Three Villages Restaurant,Las Vegas,4.0,False,u'quiet',2,True,True,False,False
nztjmkY4LZp18kviHIO7ow,China City Super Buffet,Mesa,3.0,False,u'average',2,True,True,False,True
--SrzpvFLwP_YFwB_Cetow,Keung Kee Restaurant,Toronto,3.5,False,u'average',2,True,True,False,False
NRxw4KVhgK2R4VLo5FLS3g,Panda Chinese Restaurant,Matthews,3.0,False,u'average',1,True,True,False,True
jyZqmlaziZKtPv8AVTzciw,Diamond's Chinese Restaurant,Phoenix,3.5,True,u'quiet',1,True,True,False,True
1lReBAd4iLe0rBLKiurw7Q,ALA Kitchen,Markham,3.0,False,u'average',2,True,True,False,False
dYU5hXVyPsm7C-T-13I_YQ,Orient Sushi Grill,Gilbert,4.0,True,u'average',2,True,True,False,True
26B-2bseECvHFMdjgzCf2w,Uncle Chon Chinese Takeout,Mississauga,3.0,True,u'average',1,True,True,False,True
GkY6UWWn0Fz2ehcuBp66pg,Graceful Vegetarian Restaurant,Toronto,4.0,False,u'average',2,True,True,False,False
0QCmxnnuhv-imac5uDeVHw,China Chef,Streetsboro,3.5,True,u'quiet',1,True,False,False,True
oK_uwtOectm906rpUtHiug,China House,Cleveland,2.0,True,u'quiet',1,True,True,False,True
0k5W44XU4uSEsPA163LKjQ,Panda Express,Gilbert,2.0,True,u'average',2,True,True,True,True
Rd2dzpMw_iHh8zeMuL2TWQ,Zem-One,Mississauga,3.5,True,u'average',2,True,True,True,True
hjDCsuzS_yU60FFffqpt-w,Hibachi Grill & Supreme Buffet,Phoenix,2.5,False,u'average',2,True,True,False,True
pAQwza9U8OLY65Q73pAnxQ,Miss Congee,Markham,2.0,False,u'very_loud',2,True,True,False,False
M1JSUyCkrdRhNFivDbC0LA,Destiny,Scarborough,2.5,False,'average',2,True,True,False,False
iHi-7vmZ6vQ1Kx6HOrqxKQ,5 Dollar Cafe,Las Vegas,3.5,True,'average',1,True,True,False,True
xUUKtG0E-qAv3RyeOV20rg,Tak Fu Seafood Restaurant,Toronto,4.0,False,u'average',2,True,True,False,True
gRbbXVCy6P4C7qqJNJH9eA,Ginger Beef Peking House,Calgary,3.0,True,u'quiet',2,True,True,False,True
S0Z8fKAUYTd2MKUuez-evA,Noodle To Go Chinese Food,Brampton,4.0,True,u'quiet',2,True,True,False,True
pF8eI3VIN8J4vroeywv5tg,Noodles & Company,Canonsburg,2.5,False,'average',1,True,True,True,False
bbr4F3c0KHU8ugn8YgEtKA,Green Bamboo Restaurant,Scarborough,3.5,True,u'quiet',2,True,True,False,False
bwFxrxHrz9I36awGc-yjjw,TAO Northern Chinese Cuisine,Toronto,3.5,False,u'average',3,True,True,False,True
lkM72Y21bjBqUGaW7iL7tQ,Very Fair,Toronto,3.0,False,u'loud',2,True,True,False,True
AMkZ0TvxfVZfTOHuWTUaTw,Chop & Wok,Scottsdale,3.0,True,'average',2,True,False,True,True
2KOXNZVoxpcwen_JmIQdfA,Pho Mi 99,Mississauga,4.0,False,u'average',1,True,True,False,True
td9FZybutwNG7DgocHCiXA,Lai Wah Heen,Toronto,3.5,False,u'quiet',3,True,True,False,False
HyoPFfBHLK0lKVHWEdFpvQ,China Kitchen LV,Las Vegas,4.5,True,u'average',1,True,True,False,True
xSplhd6mlpQzbjUAq3rP6w,Max Asia Cafe,Chandler,4.0,True,u'average',1,True,True,False,False
LsgE9TBlyvGFF2n7esSd2w,Pei Wei,Avondale,3.0,True,u'average',2,True,True,False,True
7rLoG6F6kJYE_gPppl8_5A,Dragon Chinese Restaurant,Verona,4.5,False,u'quiet',1,True,True,False,True
_RxbfEugCvI93ByH2Bg_oA,Lilly's Thai & Vietnamese Restaurant,Las Vegas,3.5,True,u'quiet',1,True,True,False,True
IQnUxhO7oieEP7-5ZVJ4uA,Siamese Bistro,Las Vegas,3.5,True,'quiet',2,True,True,False,True
bI4emjU96ZvGQRTwxItd2w,Tom Yum Downtown,Phoenix,4.0,True,u'quiet',2,True,True,False,False
4sn2a0QzxTmAO3-mxi1s7g,Asian Grill,Sun Lakes,4.0,True,u'average',1,True,True,False,True
wh44YZa9OCXjV-ziZ6gjNA,Ichiban Asian All You Can Eat,Scarborough,3.0,False,u'average',2,True,True,False,True
bFBV-rYwr6qKT7u0ovZhQg,Noodles & Company,Wexford,3.5,False,u'average',1,True,True,True,False
0NgePUfXd2TG0kWgsQRq0A,YC's Mongolian Grill,Tempe,4.0,False,u'average',2,True,True,True,True
zzvlwkcNR1CCqOPXwuvz2A,7 Dim Sum,Toronto,3.5,True,u'average',2,True,True,False,False
SHx7J61AeWjfsmP7RB6exg,Restaurant Little Saigon,Montréal,3.0,True,'quiet',1,True,True,False,True
BJW6rCMoWcn8fDFhbMVyEQ,Jade Palace,Scottsdale,4.0,False,'average',2,True,True,False,True
DLw9rK8Qb6l7ESgxtR47qQ,Ohana Hawaiian BBQ,Las Vegas,4.0,True,u'average',1,True,True,False,True
Kn57RIWAdnVfJHI1loLXOQ,Super Hakka Restaurant,Toronto,3.5,False,u'quiet',2,True,True,False,True
CCRgGKhzxSpl38w7yhqKUw,Noodles,Las Vegas,3.0,False,u'average',2,True,True,False,False
tKNu5QQDlQQnVe821KzwKA,Basilic Hong Kong Cha ChaanTeng,Montréal,3.0,False,u'average',2,True,True,False,True
0DD-SXcNL07Rh5DA0OAtkg,Tj Buffet Sushi & Grill,Mayfield Heights,2.5,False,u'loud',1,True,True,False,True
Q_adT88BLalj0dRlnD_ibw,Uncle Pon Chinese Restaurant,Las Vegas,2.5,True,u'average',1,True,True,False,True
njngMI0mhAGJ-kH0oo68Ow,Home of Gourmet Chinese & Thai Restaurant,Champaign,3.5,False,u'loud',1,True,False,False,False
7vFTldKs-b-wS5J56PGGew,Tao Garden,Chandler,3.5,False,u'average',2,True,True,False,True
zlX5HIwcZUIssEgIwYaXLA,Great China,Indian Trail,3.5,False,u'average',1,True,True,False,True
mDUQCaoZTNsouuxJ2KlAoQ,Sato & Chan Sushi Szechuan Thai,Laval,2.0,False,u'average',2,True,False,True,True
UpbTdzW9OoVrnbpHyxnMWg,Mandarin Restaurant - Toronto,Toronto,3.5,True,u'average',2,True,True,False,False
310Eyru1zsZ9K7BA-bgPQw,1900 Asian Cuisine,Las Vegas,3.5,False,u'average',2,True,True,False,False
Rx_ZwOPb6pusIXeLLrBUqA,Mai Xiang Yuan,Montréal,4.0,False,u'quiet',1,True,True,False,True
cm5pya6toFXn6sJT4FVGyg,Joyful Chinese Dining,Scottsdale,4.0,True,u'quiet',2,True,True,False,True
rKhu9apa_dGPl8k36IMYQQ,Étoile Rouge,Montréal,4.5,False,u'average',2,True,True,True,True
JhEtJbGjAqKDHCZ11i3qoQ,YC's Mongolian Grill,Tempe,4.5,False,u'average',2,True,True,False,True
V9Yta_aOk2-bQm5PiYhOsQ,Panda Express,Phoenix,2.0,False,u'average',1,True,True,False,True
odhwxNT5Y1qWB8v_rdmS6Q,Ginger And Onion Cuisine,Toronto,3.5,False,'loud',2,True,True,False,True
wR71mnXAJMVmgMBrHevndQ,Chef Wong's,Markham,3.0,False,u'loud',2,True,True,False,False
dqeUvrlMxTAk0VL2n1ukaw,New Asian Star,Tolleson,4.0,True,u'average',1,True,True,False,True
qMJCVx6-ZYvZQHlfrZ_cug,Big Bowl Restaurant,Mesa,4.0,True,u'quiet',1,True,True,False,False
6s7uduX1Q1KSjOKvwxYkRA,Koji Sushi Bar and China Bistro,Las Vegas,3.5,False,u'average',2,True,True,False,True
JWsq_5AX1vDi-cG7iMJQCA,YC's Mongolian Grill,Scottsdale,4.5,False,u'average',2,True,True,True,True
sHIJktNJTTJPOGhzXMI2Fg,Restaurant Fifty Nine,Toronto,3.0,False,u'quiet',2,True,True,False,True
c4-w_6Xv4i2qRE3c4Qas7w,Ha Gow Dim Sum House,Toronto,4.0,True,u'average',1,True,True,False,False
e88VWa9xdHmSFdMZne9eLQ,Mandarin Wok,Champaign,3.5,False,u'average',1,True,True,False,False
0EenuQflCCzaqn_Nog8R5A,Pho Chu The,Calgary,4.0,True,'average',2,True,True,False,True
hrooCfjOz1_fItNVbCiYPg,Panda Express,Mesa,3.0,False,u'average',1,True,True,False,True
GRjyCNh5OF6NB9JZyrNCkQ,Delicieux,Montréal,3.5,True,u'quiet',2,True,True,True,True
1M-oyCcUluxwTid8vbBSdA,M&Y Bakery,Toronto,4.0,False,u'quiet',1,True,True,False,True
fGurvC5BdOfd5MIuLUQYVA,Dumpling House Restaurant,Toronto,3.5,False,u'average',1,True,True,False,True
jRxLnJ9my31Re_O2MvQGhw,The Tasty Bowl Subs N Such,Charlotte,5.0,False,'average',1,True,True,True,True
NSGFzlDGs71v43Y7a1XH0A,Kung Fu Chop Chop,Richmond Hill,3.0,True,u'average',2,True,True,True,False
KWTv8elo9HiN9sIKvN0_bQ,Lin's Golden Chinese Restaurant,Phoenix,4.5,True,u'quiet',1,True,True,True,True
GOUdhNxanANxxujCTLyCoQ,Sun's BBQ Restaurant,Calgary,3.5,False,u'loud',2,True,True,False,True
u3nwislXMKKwkpHAXAArbQ,KJ Kitchen,Las Vegas,3.5,True,u'average',2,True,True,False,False
O5MzWfMWDeEwkzNVeKdCfg,China Taste,Pittsburgh,4.0,False,u'quiet',1,True,True,False,True
8IblwilNlenDVwBbEzQEVg,Canton Dragon,Phoenix,4.0,True,'average',1,True,True,False,True
ZzcMYCY5Gq6fJQUbmMMGpw,Mr. Ma,Montréal,4.0,False,u'quiet',3,True,True,False,False
Qi_7WcHFwjZZsz9CHXC7Dw,Osaka Japanese & Chinese,Cornelius,3.5,False,'average',2,True,True,False,True
Xqur5VuobC9WW3crdxZPBw,Amlee Chinese Cuisine,Las Vegas,3.5,True,u'average',2,True,True,False,True
wvCDmaEIFTCruexTLn3jXA,Dessert Kitchen,Markham,3.0,True,u'average',1,True,True,False,True
cwWQB8LyFbxxiOzgfZdWCg,George & Son's Asian Cuisine,Scottsdale,4.0,True,u'average',2,True,True,False,True
rZfx5LVnSBeLtlXqhLhrCQ,Chili Island Chinese & Thai,Calgary,3.0,True,u'quiet',2,True,True,False,True
osngclad-cS05yDq9CXPOA,Spicy Mama,Las Vegas,3.5,True,u'quiet',1,True,False,False,True
Olp6N3_CZFlqGuqrrb15bw,Island Malaysian Cuisine 2,Las Vegas,3.5,True,'quiet',2,True,True,False,True
-YWr1wm_NaAlgEf9TZzsMQ,Jumbo Super Buffet,Las Vegas,2.0,False,u'average',1,True,True,False,False
3qjztON1RW5Hn6QJLDl8ug,Omei Restaurant,Richmond Hill,3.5,False,u'average',3,True,True,False,False
baIT89GubjGJV1mpn82Eeg,Liyuen,Phoenix,4.5,False,'average',2,True,True,False,True
j1i7s55PmOFzJC3l6O8PiA,Hong Kong Station,Madison,3.5,False,u'average',2,True,True,False,True
Wk2vbs-Va9Alf8cZqqAVQA,La Perle,Dollard-des-Ormeaux,3.0,True,u'average',2,True,True,False,True
WO3L0pmtAO8ozspmaVdHIg,Lanai Express,Las Vegas,3.0,False,u'very_loud',1,True,True,False,True
tyCIs0pyyw36apAXdR26WQ,China Gate,Pittsburgh,2.5,True,u'average',2,True,True,False,False
1FL3oE2mqq_EFAYPd1TWUg,Meet Dumplings,Toronto,3.0,True,u'average',1,True,True,False,True
1OxSzNUssdRohY5dC-kWVg,Ping's Cafe,Fountain Hills,3.5,False,u'quiet',2,True,True,False,True
AwmLDzqJ0aMGZTYYoZnxWg,Hong Kong Kitchen,Phoenix,4.0,False,u'quiet',1,True,True,False,True
FLTbKRmBytP1AbjWSPEeyw,Szechuan Cuisine,Chandler,4.0,False,u'quiet',1,True,True,False,True
AYr2URtjoQ8Toh8_Jr4G6A,Rose Tea Cafe,Pittsburgh,2.5,False,u'average',1,True,True,False,True
fJVrLAFaqcvzt1QAw12Uxw,FAME,Las Vegas,2.0,False,'average',2,True,True,True,True
ySHeT6Y6HuCxYoe27swKrw,Shaanxi Gourmet,Las Vegas,3.5,False,u'average',2,True,True,False,False
uTn8bL6sabHD2916u5mvkA,Panda Express,Las Vegas,3.0,False,'average',1,True,True,False,True
LRJV0rsDft621knYC86SPA,Esquire Great Eastern,Scarborough,3.5,True,u'average',1,True,True,False,True
YsqezpbZ-cgwf9kvWpBvFw,Fay Wong,Montréal,3.0,True,u'average',2,True,True,False,True
hHYyTe8ncqy9WLLgnl_30A,New China Buffet,Mentor-on-the-Lake,4.0,False,'quiet',1,True,True,False,True
Cs8BaiKkyNU6mzxq9nTsmg,Congee Queen,Markham,3.5,False,u'loud',2,True,True,False,False
x7RxFtOnRXKEagcsDiwrAQ,Kam Wing,Montréal,2.5,True,u'quiet',2,True,True,False,False
lUSAupdaVSoEaUO63RdPZA,Yummy China,Las Vegas,3.5,True,u'quiet',2,True,True,False,False
pB9ZZGJaApSw2PMcOTc8og,Otaku,Chandler,4.0,False,u'average',2,True,True,True,True
K6AKMjAdCSe8xllsbyeL9Q,Asia Tea House,Pittsburgh,3.0,False,u'average',1,True,True,True,False
cykzJbkgweJvZsvkrHMR7g,Jasmine Express,North Las Vegas,3.0,True,'average',1,True,True,False,True
tetKWtLT0639lqnD9QJRKw,Panda Express,West Mifflin,3.0,True,u'loud',1,True,True,False,True
AuYofU2AzfIqbzuquJl9iA,Nikki Asian Bistro,Locust,3.5,False,u'average',2,True,True,True,True
Gh1BoQNMGkh91pSHqvDRAA,Thai Style Noodle House 2,Las Vegas,4.0,True,u'average',1,True,True,False,True
UXFLCGw1yOCajlMONYQM1w,Ports O' Call Buffet,Las Vegas,3.0,False,u'average',2,False,True,False,False
IImZFNzX4cP84rFsyb-9mQ,Noodle Shop,Las Vegas,2.5,False,u'average',2,True,False,False,True
5WhDd9MnacntXYURmvgMZA,Asian Garden Express,Glendale,4.0,True,u'average',2,True,True,False,True
sfGYIlU3ji6V3c0aWyny5A,Lim's Chinese Restaurant,Phoenix,4.0,False,u'quiet',1,True,True,False,False
wNya6ItPXXde2ulzm_tNQw,Panda Express,Las Vegas,3.0,False,u'average',1,True,True,False,True
vsi_PMRgyFy4_vVfQErtCA,Pearl Court Restaurant,Toronto,3.0,False,u'average',2,True,True,False,True
